codProp;nomeProp;dataVotacao
865930;MPV 665/2014;06/05/2015
865930;MPV 665/2014;06/05/2015
865930;MPV 665/2014;06/05/2015
865930;MPV 665/2014;06/05/2015
865930;MPV 665/2014;07/05/2015
865930;MPV 665/2014;07/05/2015
865930;MPV 665/2014;07/05/2015
865930;MPV 665/2014;07/05/2015
865930;MPV 665/2014;07/05/2015
865930;MPV 665/2014;07/05/2015
865930;MPV 665/2014;07/05/2015
865930;MPV 665/2014;07/05/2015
865930;MPV 665/2014;07/05/2015
944251;PL 10/2015;20/08/2015
944494;MPV 668/2015;19/05/2015
944494;MPV 668/2015;19/05/2015
944494;MPV 668/2015;19/05/2015
944494;MPV 668/2015;19/05/2015
944494;MPV 668/2015;19/05/2015
944494;MPV 668/2015;19/05/2015
944494;MPV 668/2015;20/05/2015
944494;MPV 668/2015;20/05/2015
944494;MPV 668/2015;20/05/2015
944494;MPV 668/2015;20/05/2015
944494;MPV 668/2015;20/05/2015
944494;MPV 668/2015;20/05/2015
944494;MPV 668/2015;20/05/2015
946620;PLP 13/2015;16/04/2015
947630;REQ 567/2015;26/02/2015
949149;PRC 11/2015;12/03/2015
955528;REQ 739/2015 => PL 6361/2013;04/03/2015
961716;REQ 784/2015;04/03/2015
962435;REQ 796/2015 => PL 2177/2011;05/03/2015
994612;PLP 25/2015;13/08/2015
996537;REQ 894/2015 => PL 623/2015;24/03/2015
996553;MPV 670/2015;17/06/2015
996553;MPV 670/2015;17/06/2015
996553;MPV 670/2015;17/06/2015
1049075;REQ 1030/2015 => PL 644/2015;24/03/2015
1049167;REQ 1041/2015 => PL 6232/2013;25/08/2015
1049380;PL 846/2015;26/03/2015
1050558;MPV 671/2015;07/07/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050643;PL 863/2015;25/06/2015
1050788;PLP 37/2015;24/03/2015
1050788;PLP 37/2015;30/06/2015
1050795;REQ 1108/2015 => PLP 34/2015;24/03/2015
1050835;REQ 1117/2015 => PL 8122/2014;24/03/2015
1050836;REQ 1118/2015 => PL 7885/2014;24/03/2015
1050840;REQ 1121/2015 => PL 7224/2006;24/03/2015
1050845;REQ 1125/2015 => PL 6701/2013;26/03/2015
1050847;REQ 1126/2015 => PL 3111/2012;25/08/2015
1050852;REQ 1129/2015 => PL 5773/2013;30/03/2015
1150196;MPV 672/2015;24/06/2015
1150196;MPV 672/2015;24/06/2015
1150196;MPV 672/2015;24/06/2015
1150196;MPV 672/2015;24/06/2015
1150196;MPV 672/2015;24/06/2015
1150196;MPV 672/2015;24/06/2015
1150196;MPV 672/2015;24/06/2015
1155251;REQ 567/2015 CPIPETRO;26/02/2015
1194736;REQ 1219/2015 => PL 6726/2013;06/10/2015
1228455;PDC 57/2015;20/08/2015
1228455;PDC 57/2015;08/09/2015
1228940;REQ 1681/2015 => PL 1358/2015;30/06/2015
1243807;REQ 739/2015 CPIPETRO;04/03/2015
1279911;REQ 784/2015 CPIPETRO;04/03/2015
1280621;MPV 675/2015 ;03/09/2015
1280721;REQ 796/2015 CPIPETRO;05/03/2015
1301437;REQ 2027/2015 => PDC 1408/2013;10/09/2015
1306690;REQ 2118/2015 => PL 1780/2015;10/09/2015
1504953;MPV 676/2015;30/09/2015
1504953;MPV 676/2015;30/09/2015
1514014;PL 2016/2015;12/08/2015
1514136;PL 2020/2015;04/08/2015
1514282;REQ 894/2015 CPIPETRO;24/03/2015
1515648;MPV 678/2015 ;07/10/2015
1515648;MPV 678/2015 ;08/10/2015
1515648;MPV 678/2015 ;08/10/2015
1515648;MPV 678/2015 ;08/10/2015
1515648;MPV 678/2015 ;13/10/2015
1515649;MPV 679/2015 ;17/09/2015
1526944;PEC 74/2015;17/11/2015
1526944;PEC 74/2015;15/12/2015
1526944;PEC 74/2015;15/12/2015
1554118;REQ 2409/2015 => PL 5230/2013;25/08/2015
1555340;PLP 124/2015;23/09/2015
1555340;PLP 124/2015;23/09/2015
1570705;REC 49/2015 => PL 8170/2014;18/08/2015
1570898;MPV 681/2015 ;15/09/2015
1570899;MPV 682/2015 ;21/10/2015
1579302;REQ 2507/2015 => PLP 124/2015;17/09/2015
1594437;MPV 685/2015;03/11/2015
1594437;MPV 685/2015;03/11/2015
1594437;MPV 685/2015;03/11/2015
1594437;MPV 685/2015;03/11/2015
1594437;MPV 685/2015;17/11/2015
1594497;PLN 5/2015 CN;02/12/2015
1594497;PLN 5/2015 CN;02/12/2015
1671673;MPV 687/2015 ;27/10/2015
1671673;MPV 687/2015 ;27/10/2015
1671859;REQ 2727/2015 => PL 8170/2014;25/08/2015
1672013;REQ 2738/2015 => PL 2455/2015;02/09/2015
1672065;MPV 688/2015 ;10/11/2015
1672065;MPV 688/2015 ;10/11/2015
1672065;MPV 688/2015 ;10/11/2015
1672065;MPV 688/2015 ;10/11/2015
1672065;MPV 688/2015 ;10/11/2015
1672065;MPV 688/2015 ;10/11/2015
1672259;REQ 1030/2015 CPIPETRO => RCP 3/2015;24/03/2015
1673072;REQ 1041/2015 CPIPETRO;25/08/2015
1673126;PL 2750/2015;22/10/2015
1700884;MPV 691/2015 ;24/11/2015
1700884;MPV 691/2015 ;24/11/2015
1700884;MPV 691/2015 ;24/11/2015
1700884;MPV 691/2015 ;24/11/2015
1700884;MPV 691/2015 ;24/11/2015
1712864;REQ 2971/2015 => PL 4059/2012;16/09/2015
1715687;PL 2960/2015;28/10/2015
1715687;PL 2960/2015;04/11/2015
1715687;PL 2960/2015;04/11/2015
1715687;PL 2960/2015;11/11/2015
1715687;PL 2960/2015;11/11/2015
1715687;PL 2960/2015;11/11/2015
1715687;PL 2960/2015;11/11/2015
1734344;REQ 3048/2015 => PL 6401/2009;22/09/2015
1734841;REQ 1108/2015 CPIPETRO => RCP 3/2015;24/03/2015
1744988;REQ 3101/2015 => PL 2430/2003;29/09/2015
1786206;REQ 3117/2015 => PL 3075/2015;30/09/2015
1805441;REQ 1117/2015 CPIPETRO;24/03/2015
1805529;REQ 1118/2015 CPIPETRO;24/03/2015
1805865;REQ 1121/2015 CPIPETRO;24/03/2015
1805871;REQ 1125/2015 CPIPETRO;26/03/2015
1805872;REQ 1126/2015 CPIPETRO;25/08/2015
1806117;REQ 1129/2015 CPIPETRO;30/03/2015
2017337;PDC 238/2015;05/11/2015
340812;PRC 8/2007;26/04/2016
340812;PRC 8/2007;27/04/2016
340812;PRC 8/2007;27/04/2016
340812;PRC 8/2007;27/04/2016
340812;PRC 8/2007;27/04/2016
340812;PRC 8/2007;27/04/2016
340812;PRC 8/2007;27/04/2016
340812;PRC 8/2007;27/04/2016
340812;PRC 8/2007;27/04/2016
340812;PRC 8/2007;28/04/2016
340812;PRC 8/2007;28/04/2016
340812;PRC 8/2007;28/04/2016
340812;PRC 8/2007;28/04/2016
340812;PRC 8/2007;28/04/2016
340812;PRC 8/2007;28/04/2016
344866;PLP 25/2007;04/10/2016
344866;PLP 25/2007;04/10/2016
533082;REQ 4124/2011 => PL 6697/2009;28/04/2016
533082;REQ 4124/2011 => PL 6697/2009;03/05/2016
552197;PL 4238/2012;29/11/2016
553947;PEC 209/2012;30/11/2016
611966;PEC 395/2014;17/02/2016
819408;REQ 10906/2014 => PL 7922/2014;31/05/2016
945979;PEC 1/2015;22/03/2016
946734;PEC 4/2015;02/06/2016
946734;PEC 4/2015;02/06/2016
946734;PEC 4/2015;02/06/2016
946734;PEC 4/2015;02/06/2016
946734;PEC 4/2015;08/06/2016
946734;PEC 4/2015;08/06/2016
1063052;PEC 11/2015;23/02/2016
1063052;PEC 11/2015;22/03/2016
1594910;PL 2516/2015;06/12/2016
1712771;REQ 2965/2015 => PLP 392/2014;29/03/2016
1712931;REQ 2974/2015 => PL 2648/2015;28/04/2016
1738686;MPV 692/2015 ;03/02/2016
1738686;MPV 692/2015 ;03/02/2016
1738686;MPV 692/2015 ;03/02/2016
1806248;MPV 693/2015 ;01/03/2016
1806249;MPV 694/2015 ;01/03/2016
1806249;MPV 694/2015 ;02/03/2016
1806249;MPV 694/2015 ;02/03/2016
1806553;MPV 695/2015 ;03/02/2016
1806553;MPV 695/2015 ;16/02/2016
1806553;MPV 695/2015 ;16/02/2016
1806553;MPV 695/2015 ;16/02/2016
1806553;MPV 695/2015 ;16/02/2016
1806553;MPV 695/2015 ;16/02/2016
1806554;MPV 696/2015 ;17/02/2016
1806554;MPV 696/2015 ;18/02/2016
2010528;REQ 3232/2015 => PRC 76/2015;19/10/2016
2018368;PRC 88/2015;04/05/2016
2024766;MPV 698/2015 ;15/03/2016
2024766;MPV 698/2015 ;16/03/2016
2024766;MPV 698/2015 ;21/03/2016
2025146;REP 1/2015;12/09/2016
2058404;MPV 701/2015 ;26/04/2016
2058404;MPV 701/2015 ;03/05/2016
2075925;MPV 702/2015 ;28/03/2016
2076237;MPV 706/2015 ;18/05/2016
2076245;MPV 708/2015 ;23/05/2016
2076245;MPV 708/2015 ;23/05/2016
2076245;MPV 708/2015 ;23/05/2016
2076245;MPV 708/2015 ;24/05/2016
2076264;MPV 710/2016 ;29/03/2016
2076811;REQ 3879/2016 => PRC 88/2015;04/05/2016
2077084;PDC 315/2016;25/02/2016
2077084;PDC 315/2016;09/03/2016
2077084;PDC 315/2016;09/03/2016
2078295;PL 4567/2016;05/10/2016
2078295;PL 4567/2016;05/10/2016
2078295;PL 4567/2016;05/10/2016
2078295;PL 4567/2016;05/10/2016
2078295;PL 4567/2016;24/10/2016
2078295;PL 4567/2016;24/10/2016
2078295;PL 4567/2016;24/10/2016
2078295;PL 4567/2016;09/11/2016
2078488;REQ 4057/2016 => PL 4073/2015;10/03/2016
2078491;REQ 4059/2016 => PL 173/2015;08/03/2016
2078502;MPV 713/2016 ;15/06/2016
2078502;MPV 713/2016 ;15/06/2016
2078502;MPV 713/2016 ;15/06/2016
2078502;MPV 713/2016 ;15/06/2016
2078503;MPV 714/2016 ;20/06/2016
2078503;MPV 714/2016 ;21/06/2016
2079961;MPV 718/2016 ;05/07/2016
2080237;PLP 257/2016;09/08/2016
2080237;PLP 257/2016;09/08/2016
2080237;PLP 257/2016;09/08/2016
2080237;PLP 257/2016;10/08/2016
2080237;PLP 257/2016;10/08/2016
2080237;PLP 257/2016;10/08/2016
2080237;PLP 257/2016;10/08/2016
2080237;PLP 257/2016;10/08/2016
2080237;PLP 257/2016;10/08/2016
2080237;PLP 257/2016;30/08/2016
2080237;PLP 257/2016;30/08/2016
2080237;PLP 257/2016;30/08/2016
2080237;PLP 257/2016;30/08/2016
2080237;PLP 257/2016;30/08/2016
2080237;PLP 257/2016;15/12/2016
2080237;PLP 257/2016;20/12/2016
2080237;PLP 257/2016;20/12/2016
2080237;PLP 257/2016;20/12/2016
2080501;PLN 1/2016 CN;25/05/2016
2080501;PLN 1/2016 CN;25/05/2016
2080919;PRC 134/2016;27/04/2016
2080919;PRC 134/2016;27/04/2016
2080919;PRC 134/2016;27/04/2016
2080919;PRC 134/2016;27/04/2016
2080937;REQ 4249/2016;24/11/2016
2080942;REQ 4250/2016 => PRC 134/2016;04/04/2016
2081484;REQ 4282/2016 => PL 2646/2015;03/05/2016
2081629;REQ 4295/2016 => PL 2742/2015;31/05/2016
2081630;REQ 4296/2016 => PL 2743/2015;31/05/2016
2081631;REQ 4297/2016 => PL 4244/2015;31/05/2016
2081729;REQ 4310/2016 => PL 4252/2015;31/05/2016
2081730;REQ 4311/2016 => PL 4253/2015;31/05/2016
2081879;REQ 4318/2016 => PL 4254/2015;31/05/2016
2081879;REQ 4318/2016 => PL 4254/2015;31/05/2016
2082207;PLN 2/2016 CN;23/08/2016
2082670;REQ 4376/2016 => PL 2747/2015;31/05/2016
2083149;REQ 4411/2016 => PL 364/2015;09/11/2016
2083179;REQ 4412/2016 => PL 4250/2015;31/05/2016
2083180;REQ 4413/2016 => PL 4251/2015;31/05/2016
2083181;REQ 4414/2016 => PL 4255/2015;31/05/2016
2083183;REQ 4415/2016 => PL 2431/2011;14/06/2016
2084297;MPV 725/2016 ;29/08/2016
2084297;MPV 725/2016 ;29/08/2016
2084401;MPV 726/2016 ;29/08/2016
2084401;MPV 726/2016 ;30/08/2016
2084402;MPV 727/2016 ;30/08/2016
2084402;MPV 727/2016 ;30/08/2016
2087004;REQ 4600/2016 => PL 4918/2016;07/06/2016
2087005;REQ 4601/2016 => PLP 268/2016;08/06/2016
2087377;PEC 233/2016;30/11/2016
2087377;PEC 233/2016;30/11/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;10/10/2016
2088351;PEC 241/2016;11/10/2016
2088351;PEC 241/2016;11/10/2016
2088351;PEC 241/2016;11/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;25/10/2016
2088351;PEC 241/2016;26/10/2016
2088351;PEC 241/2016;26/10/2016
2088351;PEC 241/2016;26/10/2016
2090241;REQ 4818/2016 => PLP 257/2016;06/07/2016
2090722;REQ 4864/2016 => PL 5768/2016;06/07/2016
2090938;MPV 738/2016 ;26/10/2016
2091283;REQ 4879/2016 => PLP 257/2016;12/07/2016
2091284;REQ 4880/2016 => PL 4567/2016;12/07/2016
2091826;PLN 11/2016 CN;23/08/2016
2092382;MPV 742/2016 ;08/11/2016
2092382;MPV 742/2016 ;08/11/2016
2092382;MPV 742/2016 ;08/11/2016
2092382;MPV 742/2016 ;09/11/2016
2092382;MPV 742/2016 ;09/11/2016
2092382;MPV 742/2016 ;09/11/2016
2092962;PLN 14/2016 CN;18/10/2016
2110829;MPV 744/2016 ;14/12/2016
2110829;MPV 744/2016 ;14/12/2016
2110829;MPV 744/2016 ;14/12/2016
2112064;MPV 745/2016 ;07/12/2016
2112064;MPV 745/2016 ;07/12/2016
2112490;MPV 746/2016 ;07/12/2016
2112490;MPV 746/2016 ;07/12/2016
2112490;MPV 746/2016 ;07/12/2016
2112490;MPV 746/2016 ;13/12/2016
2112490;MPV 746/2016 ;13/12/2016
2112490;MPV 746/2016 ;13/12/2016
2112490;MPV 746/2016 ;13/12/2016
2112490;MPV 746/2016 ;13/12/2016
2112490;MPV 746/2016 ;13/12/2016
2112490;MPV 746/2016 ;13/12/2016
2112897;REQ 5266/2016 => PL 2617/2015;05/10/2016
2113486;REQ 5298/2016 => PEC 241/2016;10/10/2016
2116257;REQ 5472/2016 => PL 6427/2016;22/11/2016
18467;PL 2671/1989;28/11/2017
20794;PL 4302/1998;22/03/2017
20794;PL 4302/1998;22/03/2017
20794;PL 4302/1998;22/03/2017
20794;PL 4302/1998;22/03/2017
117975;PEC 77/2003;16/08/2017
117975;PEC 77/2003;16/08/2017
117975;PEC 77/2003;23/08/2017
117975;PEC 77/2003;23/08/2017
117975;PEC 77/2003;23/08/2017
117975;PEC 77/2003;13/09/2017
117975;PEC 77/2003;14/09/2017
117975;PEC 77/2003;19/09/2017
150629;PL 2862/2004;07/11/2017
150629;PL 2862/2004;07/11/2017
356194;PLP 76/2007;31/10/2017
356194;PLP 76/2007;31/10/2017
524870;PLP 100/2011;28/11/2017
537672;PL 3468/2012;09/11/2017
553947;PEC 209/2012;15/03/2017
583317;REQ 8130/2013 => PL 4471/2012;07/11/2017
611966;PEC 395/2014;15/03/2017
611966;PEC 395/2014;29/03/2017
1203158;PLP 54/2015;24/05/2017
1203158;PLP 54/2015;31/05/2017
1203158;PLP 54/2015;31/05/2017
1734739;PLP 163/2015;08/02/2017
1805641;PLP 171/2015;06/12/2017
2024315;PL 3376/2015;16/08/2017
2077499;REQ 3970/2016 => PL 4424/2016;07/02/2017
2077691;REQ 3986/2016 => PL 1202/2007;19/12/2017
2077978;REQ 4009/2016 => PLP 76/2007;04/09/2017
2080373;PEC 199/2016;07/06/2017
2080373;PEC 199/2016;28/11/2017
2080373;PEC 199/2016;28/11/2017
2080373;PEC 199/2016;28/11/2017
2080373;PEC 199/2016;28/11/2017
2080373;PEC 199/2016;28/11/2017
2082483;PEC 212/2016;29/11/2017
2082483;PEC 212/2016;06/12/2017
2088280;PL 5587/2016;04/04/2017
2088280;PL 5587/2016;04/04/2017
2091000;PDC 424/2016;19/12/2017
2091285;REQ 4881/2016 => PL 2542/2015;08/02/2017
2093451;REQ 5022/2016 => PRC 159/2016;08/02/2017
2110703;MSC 471/2016 => MSC 463/2013 => PL 6646/2013;08/02/2017
2112586;MPV 747/2016 ;21/02/2017
2112586;MPV 747/2016 ;21/02/2017
2116221;REQ 5468/2016 => PLP 54/2015;14/03/2017
2116870;MPV 751/2016 ;28/03/2017
2118401;PEC 282/2016;05/09/2017
2118401;PEC 282/2016;05/09/2017
2118401;PEC 282/2016;05/09/2017
2118401;PEC 282/2016;19/09/2017
2118401;PEC 282/2016;20/09/2017
2118401;PEC 282/2016;20/09/2017
2118401;PEC 282/2016;20/09/2017
2118401;PEC 282/2016;20/09/2017
2118401;PEC 282/2016;20/09/2017
2118401;PEC 282/2016;20/09/2017
2118401;PEC 282/2016;20/09/2017
2118401;PEC 282/2016;27/09/2017
2118401;PEC 282/2016;27/09/2017
2118401;PEC 282/2016;27/09/2017
2118402;PL 6568/2016;15/02/2017
2118464;MPV 752/2016;27/04/2017
2118464;MPV 752/2016;02/05/2017
2118464;MPV 752/2016;02/05/2017
2118464;MPV 752/2016;02/05/2017
2120382;REQ 5679/2016 => PL 5850/2016;15/02/2017
2121837;MPV 755/2016 ;17/05/2017
2121839;MPV 756/2016 ;16/05/2017
2121839;MPV 756/2016 ;16/05/2017
2121839;MPV 756/2016 ;16/05/2017
2121839;MPV 756/2016 ;16/05/2017
2121839;MPV 756/2016 ;16/05/2017
2121839;MPV 756/2016 ;16/05/2017
2121839;MPV 756/2016 ;16/05/2017
2121843;MPV 757/2016 ;15/05/2017
2121849;MPV 758/2016 ;16/05/2017
2121849;MPV 758/2016 ;16/05/2017
2121849;MPV 758/2016 ;16/05/2017
2121849;MPV 758/2016 ;16/05/2017
2121849;MPV 758/2016 ;16/05/2017
2121849;MPV 758/2016 ;16/05/2017
2121849;MPV 758/2016 ;17/05/2017
2122076;PL 6787/2016;26/04/2017
2122076;PL 6787/2016;26/04/2017
2122076;PL 6787/2016;26/04/2017
2122076;PL 6787/2016;26/04/2017
2122076;PL 6787/2016;26/04/2017
2122076;PL 6787/2016;26/04/2017
2122076;PL 6787/2016;27/04/2017
2122076;PL 6787/2016;27/04/2017
2122076;PL 6787/2016;27/04/2017
2122078;MPV 759/2016 ;27/06/2017
2122078;MPV 759/2016 ;27/06/2017
2122078;MPV 759/2016 ;27/06/2017
2122078;MPV 759/2016 ;27/06/2017
2122078;MPV 759/2016 ;27/06/2017
2122082;MPV 763/2016 ;23/05/2017
2122082;MPV 763/2016 ;23/05/2017
2122082;MPV 763/2016 ;23/05/2017
2122082;MPV 763/2016 ;23/05/2017
2122119;MPV 765/2016 ;25/05/2017
2122129;MPV 767/2017;24/05/2017
2123066;REQ 5829/2017 => RCP 23/2016;15/02/2017
2123843;PEC 304/2017;10/05/2017
2123843;PEC 304/2017;10/05/2017
2123843;PEC 304/2017;31/05/2017
2124451;PLP 343/2017;05/04/2017
2124451;PLP 343/2017;05/04/2017
2124451;PLP 343/2017;05/04/2017
2124451;PLP 343/2017;05/04/2017
2124451;PLP 343/2017;10/04/2017
2124451;PLP 343/2017;11/04/2017
2124451;PLP 343/2017;11/04/2017
2124451;PLP 343/2017;11/04/2017
2124451;PLP 343/2017;11/04/2017
2124451;PLP 343/2017;18/04/2017
2124451;PLP 343/2017;18/04/2017
2124451;PLP 343/2017;19/04/2017
2124451;PLP 343/2017;19/04/2017
2124451;PLP 343/2017;19/04/2017
2124451;PLP 343/2017;25/04/2017
2124451;PLP 343/2017;25/04/2017
2124451;PLP 343/2017;25/04/2017
2124451;PLP 343/2017;25/04/2017
2124451;PLP 343/2017;10/05/2017
2124451;PLP 343/2017;10/05/2017
2124451;PLP 343/2017;10/05/2017
2124451;PLP 343/2017;10/05/2017
2124451;PLP 343/2017;10/05/2017
2124707;REQ 6015/2017 => PLP 100/2011;16/05/2017
2124774;REQ 6026/2017 => PL 1530/2015;14/03/2017
2125012;REQ 6053/2017 => RCP 26/2016;23/03/2017
2125277;REQ 6074/2017 => PLP 343/2017;14/03/2017
2127233;MPV 770/2017 ;28/06/2017
2127233;MPV 770/2017 ;04/07/2017
2127233;MPV 770/2017 ;04/07/2017
2127233;MPV 770/2017 ;04/07/2017
2127235;REQ 6150/2017 => PRC 190/2001;06/06/2017
2127797;MPV 771/2017 ;05/07/2017
2127797;MPV 771/2017 ;05/07/2017
2127797;MPV 771/2017 ;05/07/2017
2127797;MPV 771/2017 ;05/07/2017
2127803;MPV 772/2017 ;11/07/2017
2127803;MPV 772/2017 ;11/07/2017
2127803;MPV 772/2017 ;11/07/2017
2127803;MPV 772/2017 ;11/07/2017
2127803;MPV 772/2017 ;01/08/2017
2128869;MPV 775/2017 ;14/08/2017
2128869;MPV 775/2017 ;15/08/2017
2129185;PL 7391/2017;12/12/2017
2129185;PL 7391/2017;12/12/2017
2129185;PL 7391/2017;12/12/2017
2129647;REQ 6281/2017 => PL 6787/2016;18/04/2017
2129925;REQ 6292/2017 => PL 6787/2016;19/04/2017
2132523;MPV 776/2017 ;05/09/2017
2132524;MPV 777/2017 ;23/08/2017
2132524;MPV 777/2017 ;23/08/2017
2132524;MPV 777/2017 ;23/08/2017
2132524;MPV 777/2017 ;24/08/2017
2132524;MPV 777/2017 ;24/08/2017
2132524;MPV 777/2017 ;24/08/2017
2132524;MPV 777/2017 ;24/08/2017
2132524;MPV 777/2017 ;30/08/2017
2132524;MPV 777/2017 ;30/08/2017
2132902;REQ 6368/2017 => PL 3376/2015;08/08/2017
2137715;REQ 6460/2017 => PL 6699/2002;13/12/2017
2137734;MPV 778/2017 ;22/08/2017
2138678;MPV 779/2017 ;26/09/2017
2138679;MPV 780/2017 ;12/09/2017
2138679;MPV 780/2017 ;12/09/2017
2138679;MPV 780/2017 ;12/09/2017
2138679;MPV 780/2017 ;12/09/2017
2138918;MPV 781/2017 ;20/09/2017
2139214;REQ 6542/2017 => PL 7574/2017;13/12/2017
2139901;REQ 6636/2017 => PL 7606/2017;08/08/2017
2139967;MPV 782/2017 ;26/09/2017
2139967;MPV 782/2017 ;26/09/2017
2139967;MPV 782/2017 ;26/09/2017
2139981;MPV 783/2017 ;27/09/2017
2139981;MPV 783/2017 ;27/09/2017
2139981;MPV 783/2017 ;27/09/2017
2139981;MPV 783/2017 ;03/10/2017
2139981;MPV 783/2017 ;03/10/2017
2139981;MPV 783/2017 ;03/10/2017
2139981;MPV 783/2017 ;03/10/2017
2139981;MPV 783/2017 ;03/10/2017
2141000;MPV 784/2017 ;10/10/2017
2141401;REQ 6711/2017 => PL 7626/2017;13/06/2017
2144465;MPV 785/2017 ;31/10/2017
2144465;MPV 785/2017 ;31/10/2017
2144465;MPV 785/2017 ;31/10/2017
2144465;MPV 785/2017 ;31/10/2017
2145275;MPV 786/2017 ;21/11/2017
2145807;MPV 787/2017 ;22/11/2017
2145819;MPV 789/2017 ;21/11/2017
2145822;MPV 791/2017 ;22/11/2017
2145957;MPV 793/2017 ;23/11/2017
2145957;MPV 793/2017 ;27/11/2017
2148390;PLN 17/2017 CN;30/08/2017
2148390;PLN 17/2017 CN;31/08/2017
2148390;PLN 17/2017 CN;31/08/2017
2148390;PLN 17/2017 CN;05/09/2017
2148437;MPV 795/2017 ;29/11/2017
2148437;MPV 795/2017 ;29/11/2017
2148437;MPV 795/2017 ;29/11/2017
2148437;MPV 795/2017 ;05/12/2017
2148437;MPV 795/2017 ;05/12/2017
2148437;MPV 795/2017 ;06/12/2017
2148437;MPV 795/2017 ;13/12/2017
2148437;MPV 795/2017 ;13/12/2017
2148733;REQ 7073/2017 => PL 8327/2017;12/12/2017
2151995;PL 8612/2017;04/10/2017
2151995;PL 8612/2017;05/10/2017
2153100;PL 8703/2017;04/10/2017
2153100;PL 8703/2017;04/10/2017
2153290;REQ 7339/2017 => PL 8703/2017;27/09/2017
2153714;REQ 7374/2017 => PL 8703/2017;03/10/2017
2156331;PL 8843/2017;18/10/2017
2156331;PL 8843/2017;18/10/2017
2156331;PL 8843/2017;18/10/2017
2156497;REQ 7459/2017 => PL 8843/2017;17/10/2017
2162525;REQ 7701/2017 => PL 8132/2017;06/12/2017
2162566;REQ 7704/2017 => PL 9086/2017;22/11/2017
2163629;REQ 7790/2017 => PL 9206/2017;29/11/2017
2164134;PL 9247/2017;06/12/2017
2164332;REQ 7828/2017 => PL 9247/2017;06/12/2017
2166527;REQ 7946/2017 => PLP 459/2017;19/12/2017
15318;PL 333/1999;21/03/2018
15318;PL 333/1999;27/03/2018
15318;PL 333/1999;27/03/2018
16713;PL 1428/1999;20/06/2018
16713;PL 1428/1999;20/06/2018
109150;PL 595/2003;13/03/2018
353631;PL 1202/2007;04/04/2018
353631;PL 1202/2007;04/04/2018
542102;PL 3734/2012;10/04/2018
542102;PL 3734/2012;10/04/2018
542102;PL 3734/2012;10/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
542102;PL 3734/2012;11/04/2018
604888;PL 7005/2013;06/03/2018
622360;PLP 420/2014;11/12/2018
1214970;PL 1220/2015;06/06/2018
1214970;PL 1220/2015;06/06/2018
1594899;PLP 137/2015;06/06/2018
2082293;PLP 270/2016;04/12/2018
2082293;PLP 270/2016;05/12/2018
2088280;PL 5587/2016;28/02/2018
2088280;PL 5587/2016;28/02/2018
2123251;REQ 7/2017 PEC28716 => PEC 287/2016;20/03/2018
2123430;REQ 7/2017 PL678716 => PL 6787/2016;20/03/2018
2124342;REQ 7/2017 PL722306 => PL 7223/2006;20/03/2018
2125841;REQ 7/2017 PL643716 => PL 6437/2016;20/03/2018
2127182;REQ 7/2017 CEXDESAP;20/03/2018
2127210;REQ 7/2017 CDHM;20/03/2018
2127414;REQ 7/2017 CETECSAU;20/03/2018
2128118;REQ 7/2017 PEC05811 => PEC 58/2011;20/03/2018
2131034;REQ 7/2017 CEXDROG;20/03/2018
2135189;REQ 7/2017 PLP22198 => PLP 221/1998;20/03/2018
2140055;REQ 7/2017 PL741906 => PL 7419/2006;20/03/2018
2140299;REQ 7/2017 PEC28216 => PEC 282/2016;20/03/2018
2142358;REQ 7/2017 CEPENITE;20/03/2018
2142691;REQ 6772/2017 => PLP 270/2016;03/07/2018
2144739;REQ 7/2017 PLP34117 => PLP 341/2017;20/03/2018
2146883;REQ 7/2017 PL230315 => PL 2303/2015;20/03/2018
